종목코드,종목명,추정수량,현재가,평가금액,비중(%),등락률(%),지분율(%),업종,기준일
008260,NI스틸,171674,2965.0,509013410,0.0001,-2.6272577996715896,0.55,,2026-07-22
270870,뉴트리,108696,4680.0,508697280,0.0001,1.298701298701288,1.16,,2026-07-22
019680,대교,555556,912.0,506667072,0.0001,-3.1847133757961776,0.68,,2026-07-22
003480,한진중공업홀딩스,108696,4650.0,505436400,0.0001,0.6493506493506551,0.32,,2026-07-22
011000,진원생명과학,189125,2670.0,504963750,0.0001,0.0,0.25,,2026-07-22
012320,경동인베스트,11475,43650.0,500883750,0.0001,0.0,0.51,,2026-07-22
010660,화천기계,192308,2585.0,497116180,0.0001,0.0,0.8,,2026-07-22
078020,LS증권,78329,6260.0,490339540,0.0001,-1.1058451816745696,0.15,,2026-07-22
417310,코람코더원리츠,47393,10180.0,482460740,0.0001,-0.7797270955165692,0.14,,2026-07-22
025820,이구산업,126743,3800.0,481623400,0.0001,0.9296148738379806,0.39,,2026-07-22
058860,KTis,191571,2500.0,478927500,0.0001,-0.990099009900991,0.52,,2026-07-22
107590,미원홀딩스,8940,53500.0,478290000,0.0001,0.1872659176029856,0.36,,2026-07-22
003610,방림,93677,5100.0,477752700,0.0001,0.591715976331364,0.23,,2026-07-22
008040,사조동아원,622407,766.0,476763762,0.0001,-2.7918781725888353,0.47,,2026-07-22
123690,한국화장품,80515,5860.0,471817900,0.0001,-2.4958402662229595,0.53,,2026-07-22
274090,켄코아에어로스페이스,51177,9100.0,465710700,0.0001,1.5625,0.4,,2026-07-22
317330,덕산테코피아,47218,9850.0,465097300,0.0001,2.0725388601036343,0.23,,2026-07-22
234690,녹십자웰빙,59642,7770.0,463418340,0.0001,-1.0191082802547768,0.35,,2026-07-22
378340,필에너지,45977,10070.0,462988390,0.0001,1.0030090270812364,0.2,,2026-07-22
005870,휴니드,103761,4380.0,454473180,0.0001,1.5063731170336103,0.7,,2026-07-22
267850,아시아나IDT,49917,9100.0,454244700,0.0001,-2.1505376344086002,0.45,,2026-07-22
397030,에이프릴바이오,18519,24500.0,453715500,0.0001,4.255319148936176,0.08,,2026-07-22
095500,미래나노텍,65617,6910.0,453413470,0.0001,0.7288629737609353,0.19,,2026-07-22
018470,조일알미늄,501792,896.0,449605632,0.0001,-0.6651884700665134,0.41,,2026-07-22
079980,휴비스,232558,1918.0,446046244,0.0001,-2.1428571428571463,0.66,,2026-07-22
004440,삼일씨엔에스,90090,4930.0,444143700,0.0001,0.8179959100204526,0.71,,2026-07-22
005800,신영와코루,32823,13210.0,433591830,0.0001,-0.30188679245283234,0.4,,2026-07-22
032560,황금에스티,82559,5250.0,433434750,0.0001,1.1560693641618602,0.52,,2026-07-22
034590,인천도시가스,16260,26350.0,428451000,0.0001,0.3809523809523707,0.37,,2026-07-22
119850,지엔씨에너지,12180,35050.0,426909000,0.0001,-1.9580419580419561,0.07,,2026-07-22
011560,세보엠이씨,19802,21350.0,422772700,0.0001,-2.733485193621865,0.21,,2026-07-22
389470,인벤티지랩,14085,29950.0,421845750,0.0001,-3.074433656957931,0.15,,2026-07-22
001360,삼성제약,325098,1270.0,412874460,0.0001,-2.3076923076923106,0.31,,2026-07-22
095720,웅진씽크빅,350765,1167.0,409342755,0.0001,0.17167381974247942,0.63,,2026-07-22
104460,디와이피엔에프,46512,8800.0,409305600,0.0001,0.3420752565564511,0.47,,2026-07-22
211270,AP위성,55424,7300.0,404595200,0.0001,0.137174211248281,0.36,,2026-07-22
005740,크라운해태홀딩스,72727,5550.0,403634850,0.0001,0.3616636528029016,0.47,,2026-07-22
002200,한국수출포장,180180,2235.0,402702300,0.0001,-0.22321428571429047,0.42,,2026-07-22
014710,사조씨푸드,43243,9050.0,391349150,0.0001,-1.3086150490730697,0.29,,2026-07-22
079370,제우스,42088,9080.0,382159040,0.0001,-0.3293084522502765,0.14,,2026-07-22
134380,미원화학,38071,9960.0,379187160,0.0001,0.10050251256281673,0.17,,2026-07-22
024090,디씨엠,35180,10770.0,378888600,0.0001,-0.1853568118628357,0.33,,2026-07-22
084850,아이티엠반도체,47059,8010.0,376942590,0.0001,-0.743494423791824,0.21,,2026-07-22
068290,삼성출판사,60770,6170.0,374950900,0.0001,-0.6441223832528209,0.64,,2026-07-22
186230,그린플러스,120968,3095.0,374395960,0.0001,0.978792822185981,1.18,,2026-07-22
100130,동국S&C,247934,1479.0,366694386,0.0001,0.13540961408260443,0.45,,2026-07-22
000850,화천기공,11342,32250.0,365779500,0.0001,-0.9216589861751112,0.55,,2026-07-22
084680,이월드,600000,607.0,364200000,0.0001,-2.0967741935483897,0.44,,2026-07-22
002700,신일전자,354610,1003.0,355673830,0.0001,-3.8350910834132335,0.48,,2026-07-22
120030,조선선재,4202,84400.0,354648800,0.0001,-0.7058823529411784,0.32,,2026-07-22
111380,동인기연,27382,12740.0,348846680,0.0001,1.1111111111111072,0.45,,2026-07-22
012800,대창,322581,1080.0,348387480,0.0001,0.18552875695732052,0.35,,2026-07-22
355150,코스텍시스,19685,17440.0,343306400,0.0001,0.8675534991324563,0.36,,2026-07-22
014160,대영포장,498008,671.0,334163368,0.0001,-1.468428781204112,0.44,,2026-07-22
013520,화승코퍼레이션,132363,2500.0,330907500,0.0001,0.40160642570281624,0.24,,2026-07-22
058850,KTcs,149254,2215.0,330597610,0.0001,-0.6726457399103158,0.39,,2026-07-22
008250,이건산업,115830,2830.0,327798900,0.0001,-2.4137931034482807,1.13,,2026-07-22
011810,STX,91848,3530.0,324223440,0.0001,0.0,0.26,,2026-07-22
089850,유비벨록스,77640,4170.0,323758800,0.0001,-0.11976047904191933,0.48,,2026-07-22
004840,DRB동일,73801,4350.0,321034350,0.0001,3.08056872037914,0.32,,2026-07-22
003830,대한화섬,2865,111600.0,319734000,0.0001,2.19780219780219,0.19,,2026-07-22
153710,옵티팜,64586,4695.0,303231270,0.0001,-1.1578947368421022,0.44,,2026-07-22
094480,갤럭시아머니트리,65617,4610.0,302494370,0.0001,0.21739130434783593,0.16,,2026-07-22
041650,상신브레이크,138169,2185.0,301899265,0.0001,2.5821596244131495,0.71,,2026-07-22
003060,에이프로젠바이오로직스,151057,1980.0,299092860,0.0001,0.0,0.08,,2026-07-22
290550,디케이티,12626,23650.0,298604900,0.0001,7.990867579908678,0.09,,2026-07-22
007110,일신석재,370370,797.0,295184890,0.0001,-0.25031289111389077,0.5,,2026-07-22
002780,진흥기업,377358,765.0,288678870,0.0001,1.7287234042553168,0.24,,2026-07-22
012690,모나리자,172117,1659.0,285542103,0.0001,-1.7761989342806372,0.51,,2026-07-22
003460,유화증권,91116,3100.0,282459600,0.0001,1.6393442622950838,0.15,,2026-07-22
058730,다스코,70053,4010.0,280912530,0.0001,-7.816091954022985,0.46,,2026-07-22
033640,네패스,15267,18350.0,280149450,0.0001,-1.7665952890792314,0.09,,2026-07-22
023800,인지컨트롤스,52817,5280.0,278873760,0.0001,2.3255813953488413,0.38,,2026-07-22
143160,아이디스,17953,15500.0,278271500,0.0001,0.38860103626943143,0.19,,2026-07-22
009200,무림페이퍼,195122,1413.0,275707386,0.0001,-0.21186440677966045,0.41,,2026-07-22
012200,계양전기,65488,4205.0,275377040,0.0001,2.937576499387995,0.28,,2026-07-22
011150,CJ씨푸드,137694,1996.0,274837224,0.0001,-0.44887780548628076,0.36,,2026-07-22
244920,에이플러스에셋,22676,11850.0,268710600,0.0001,4.221635883905006,0.07,,2026-07-22
091120,이엠텍,69444,3820.0,265276080,0.0001,-0.6501950585175553,0.41,,2026-07-22
002720,국제약품,79051,3320.0,262449320,0.0001,-0.30030030030030463,0.37,,2026-07-22
045970,코아시아,101138,2575.0,260430350,0.0001,0.5859375,0.43,,2026-07-22
073490,이노와이어리스,9662,26650.0,257492300,0.0001,2.1072796934865856,0.12,,2026-07-22
446070,유니드비티플러스,83916,3045.0,255524220,0.0001,-2.8708133971291905,0.8,,2026-07-22
016090,대현,171306,1470.0,251819820,0.0001,-1.342281879194629,0.38,,2026-07-22
014940,오리엔탈정공,57582,4345.0,250193790,0.0001,3.5756853396901045,0.11,,2026-07-22
389020,자람테크놀로지,12834,19350.0,248337900,0.0001,-0.2577319587628857,0.2,,2026-07-22
214330,금호에이치티,48077,4960.0,238461920,0.0001,-2.3622047244094446,0.19,,2026-07-22
008700,아남전자,227445,1028.0,233813460,0.0001,-1.532567049808431,0.33,,2026-07-22
155660,DSR,52425,4450.0,233291250,0.0001,-2.732240437158473,0.27,,2026-07-22
227840,현대코퍼레이션홀딩스,19417,12000.0,233004000,0.0001,0.0,0.23,,2026-07-22
016880,웅진,119474,1879.0,224491646,0.0001,-4.619289340101518,0.11,,2026-07-22
000230,일동홀딩스,36855,6080.0,224078400,0.0001,2.3569023569023573,0.3,,2026-07-22
004060,SG세계물산,93750,2355.0,220781250,0.0001,-1.0504201680672232,0.41,,2026-07-22
061970,LB세미콘,56180,3915.0,219944700,0.0001,-0.6345177664974666,0.14,,2026-07-22
084730,팅크웨어,33708,6490.0,218764920,0.0001,-2.4060150375939893,0.32,,2026-07-22
006370,대구백화점,38095,5680.0,216379600,0.0001,1.067615658362997,0.32,,2026-07-22
063170,서울옥션,44248,4815.0,213054120,0.0001,-2.1341463414634165,0.29,,2026-07-22
139990,아주스틸,102960,2055.0,211582800,0.0001,0.24390243902439046,0.4,,2026-07-22
086390,유니테스트,22753,9230.0,210010190,0.0001,-1.8085106382978777,0.09,,2026-07-22
014990,인디에프,109290,1911.0,208853190,0.0001,1.8114011720831158,0.08,,2026-07-22
013870,지엠비코리아,54496,3790.0,206539840,0.0001,0.5305039787798504,0.26,,2026-07-22
453860,에이에스텍,21265,9680.0,205845200,0.0001,0.5192107995846351,0.35,,2026-07-22
299030,하나기술,17493,11750.0,205542750,0.0001,0.3415883859948732,0.19,,2026-07-22
370090,퓨런티어,34026,6040.0,205517040,0.0001,-1.4681892332789603,0.41,,2026-07-22
003580,HLB글로벌,171569,1176.0,201765144,0.0,-4.4679122664500355,0.34,,2026-07-22
365590,하이딥,213871,943.0,201680353,0.0,0.0,0.73,,2026-07-22
055490,테이팩스,15723,12740.0,200311020,0.0,3.07443365695792,0.4,,2026-07-22
006490,인스코비,198020,1002.0,198416040,0.0,-8.576642335766426,0.19,,2026-07-22
010040,한국내화,139535,1410.0,196744350,0.0,-2.219140083217752,0.38,,2026-07-22
396690,미래에셋글로벌리츠,116054,1693.0,196479422,0.0,0.954084675014899,0.31,,2026-07-22
004080,신흥,13986,14020.0,196083720,0.0,-0.07127583749109156,0.18,,2026-07-22
004830,덕성,59524,3255.0,193750620,0.0,-0.15337423312883347,0.35,,2026-07-22
003780,진양산업,46243,4120.0,190521160,0.0,-12.153518123667373,0.4,,2026-07-22
024880,케이피에프,51151,3715.0,190025965,0.0,1.641586867305067,0.22,,2026-07-22
067920,이글루,37807,4960.0,187522720,0.0,-2.3622047244094446,0.32,,2026-07-22
023000,삼원강재,85288,2180.0,185927840,0.0,-0.22883295194507935,0.18,,2026-07-22
001260,남광토건,25126,7360.0,184927360,0.0,-0.9421265141319024,0.24,,2026-07-22
051160,지어소프트,24631,7370.0,181530470,0.0,1.7955801104972302,0.15,,2026-07-22
013120,동원개발,84926,2115.0,179618490,0.0,0.23696682464455776,0.09,,2026-07-22
004890,동일산업,5057,34450.0,174213650,0.0,-0.43352601156069204,0.16,,2026-07-22
211050,인카금융서비스,17825,9550.0,170228750,0.0,-3.8267875125881146,0.03,,2026-07-22
007280,한국특강,88968,1896.0,168683328,0.0,0.15847860538826808,0.33,,2026-07-22
011700,한신기계,74074,2270.0,168147980,0.0,1.1135857461024523,0.22,,2026-07-22
002210,동성제약,172786,973.0,168120778,0.0,0.0,0.29,,2026-07-22
122450,KX,65898,2520.0,166062960,0.0,-0.7874015748031482,0.13,,2026-07-22
163560,동일고무벨트,29499,5620.0,165784380,0.0,0.17825311942958333,0.22,,2026-07-22
065510,휴비츠,24570,6610.0,162407700,0.0,-1.6369047619047672,0.16,,2026-07-22
118990,모트렉스,31612,5030.0,159008360,0.0,-0.3960396039603964,0.14,,2026-07-22
000180,성창기업지주,30349,5190.0,157511310,0.0,2.1653543307086576,0.17,,2026-07-22
069730,DSR제강,27701,5640.0,156233640,0.0,-0.1769911504424737,0.17,,2026-07-22
011690,와이투솔루션,49383,3155.0,155803365,0.0,1.1217948717948678,0.15,,2026-07-22
005160,동국산업,67720,2290.0,155078800,0.0,0.43859649122806044,0.11,,2026-07-22
072130,유엔젤,33113,4655.0,154141015,0.0,1.3057671381936808,0.22,,2026-07-22
092440,기신정기,81136,1880.0,152535680,0.0,-0.47644256220222836,0.3,,2026-07-22
013360,일성건설,109290,1366.0,149290140,0.0,2.706766917293235,0.21,,2026-07-22
006660,삼성공조,11249,13000.0,146237000,0.0,-0.7633587786259555,0.09,,2026-07-22
461030,아이엠비디엑스,46948,3050.0,143191400,0.0,2.866779089376048,0.31,,2026-07-22
001380,SG글로벌,105232,1351.0,142168432,0.0,-1.74545454545455,0.46,,2026-07-22
001080,만호제강,33727,4035.0,136088445,0.0,-0.12376237623762387,0.07,,2026-07-22
047400,유니온머티리얼,138249,973.0,134516277,0.0,0.9336099585062207,0.35,,2026-07-22
017180,명문제약,109951,1220.0,134140220,0.0,-2.9435163086714344,0.34,,2026-07-22
021820,세원정공,13793,9640.0,132964520,0.0,0.3121748178980255,0.17,,2026-07-22
150900,파수,40816,3205.0,130815280,0.0,-0.46583850931677384,0.36,,2026-07-22
009180,한솔로지스틱스,48077,2690.0,129327130,0.0,-2.003642987249543,0.11,,2026-07-22
950160,코오롱티슈진,4301,30050.0,129245050,0.0,-29.953379953379955,,,2026-07-22
036190,금화피에스시,4073,31600.0,128706800,0.0,1.4446227929374,0.09,,2026-07-22
078000,텔코웨어,10235,12490.0,127835150,0.0,-0.08000000000000229,0.08,,2026-07-22
014440,영보화학,28090,4500.0,126405000,0.0,-0.33222591362126463,0.18,,2026-07-22
372170,윤성에프앤씨,8463,14750.0,124829250,0.0,-0.9402283411685697,0.1,,2026-07-22
037070,파세코,20986,5820.0,122138520,0.0,-4.746317512274956,0.16,,2026-07-22
064800,포니링크,60698,2005.0,121699490,0.0,-0.7425742574257432,0.22,,2026-07-22
010580,에스엠벡셀,74683,1552.0,115908016,0.0,-1.7099430018999384,0.04,,2026-07-22
217190,제너셈,22114,5240.0,115877360,0.0,0.0,0.23,,2026-07-22
011390,부산산업,2685,40100.0,107668500,0.0,-0.12453300124533051,0.25,,2026-07-22
006980,우성,6734,15900.0,107070600,0.0,0.6329113924050667,0.24,,2026-07-22
014790,HL D&I,45147,2355.0,106321185,0.0,-1.8750000000000044,0.12,,2026-07-22
068930,디지털대성,14493,7270.0,105364110,0.0,2.250351617440227,0.07,,2026-07-22
006090,사조오양,12422,8100.0,100618200,0.0,-1.937046004842613,0.17,,2026-07-22
034300,신세계건설,5522,18160.0,100279520,0.0,0.0,0.04,,2026-07-22
000590,CS홀딩스,1451,68600.0,99538600,0.0,1.4792899408283988,0.1,,2026-07-22
001550,조비,9524,10260.0,97716240,0.0,-1.060752169720347,0.24,,2026-07-22
179900,유티아이,34483,2770.0,95517910,0.0,-5.782312925170063,0.2,,2026-07-22
125210,아모그린텍,17036,5600.0,95401600,0.0,3.8961038961038863,0.09,,2026-07-22
002760,보락,92081,1008.0,92817648,0.0,1.002004008016022,0.2,,2026-07-22
001560,제일연마,10941,8370.0,91576170,0.0,0.6009615384615419,0.15,,2026-07-22
306040,에스제이그룹,40568,2240.0,90872320,0.0,28.14645308924486,0.48,,2026-07-22
075180,새론오토모티브,30488,2975.0,90701800,0.0,-0.5016722408026753,0.18,,2026-07-22
007590,동방아그로,16181,5600.0,90613600,0.0,0.0,0.14,,2026-07-22
012280,영화금속,111111,810.0,89999910,0.0,-1.2195121951219523,0.13,,2026-07-22
023450,동남합성,3155,28500.0,89917500,0.0,0.0,0.05,,2026-07-22
008420,문배철강,43103,2025.0,87283575,0.0,-0.9779951100244544,0.26,,2026-07-22
003010,혜인,20429,4235.0,86516815,0.0,0.5938242280284944,0.19,,2026-07-22
023810,인팩,17331,4775.0,82755525,0.0,0.5263157894736858,0.24,,2026-07-22
004720,팜젠사이언스,24450,3380.0,82641000,0.0,-2.8735632183908066,0.18,,2026-07-22
129260,인터지스,41408,1935.0,80124480,0.0,0.2590673575129543,0.18,,2026-07-22
026940,부국철강,41754,1914.0,79917156,0.0,-3.284487114704393,0.15,,2026-07-22
000220,유유제약,22198,3600.0,79912800,0.0,-1.098901098901095,0.12,,2026-07-22
004770,써니전자,48193,1628.0,78458204,0.0,0.0,0.15,,2026-07-22
009460,한창제지,28050,2725.0,76436250,0.0,0.92592592592593,0.18,,2026-07-22
006880,신송홀딩스,16051,4725.0,75840975,0.0,0.0,0.14,,2026-07-22
323990,박셀바이오,19175,3860.0,74015500,0.0,-3.500000000000003,0.07,,2026-07-22
011420,갤럭시아에스엠,51813,1382.0,71605566,0.0,-0.14450867052022698,0.12,,2026-07-22
023350,한국종합기술,17094,4050.0,69230700,0.0,-2.055622732769047,0.12,,2026-07-22
124560,태웅로직스,34602,1840.0,63667680,0.0,-1.6568679850347379,0.08,,2026-07-22
053450,세코닉스,18382,3410.0,62682620,0.0,-2.152080344332852,0.1,,2026-07-22
465770,STX그린로지스,12610,4955.0,62482550,0.0,24.185463659147864,0.09,,2026-07-22
308170,씨티알모빌리티,16863,3620.0,61044060,0.0,4.9275362318840665,0.13,,2026-07-22
347770,핌스,60976,996.0,60732096,0.0,-2.257114818449457,0.26,,2026-07-22
017040,광명전기,64392,932.0,60013344,0.0,0.0,0.15,,2026-07-22
000890,보해양조,40984,1442.0,59098928,0.0,-1.6371077762619368,0.15,,2026-07-22
025750,한솔홈데코,31104,1883.0,58568832,0.0,1.7837837837837878,0.26,,2026-07-22
068050,팬엔터테인먼트,48780,1182.0,57657960,0.0,2.961672473867605,0.26,,2026-07-22
004910,조광페인트,16779,3400.0,57048600,0.0,-0.5847953216374324,0.08,,2026-07-22
004540,깨끗한나라,43573,1270.0,55337710,0.0,-1.5503875968992276,0.13,,2026-07-22
000910,유니온,19881,2740.0,54473940,0.0,-1.6157989228007152,0.09,,2026-07-22
372910,한컴라이프케어,31847,1647.0,52452009,0.0,-1.6716417910447756,0.11,,2026-07-22
473980,노머스,4854,10220.0,49607880,0.0,1.2884043607532147,0.06,,2026-07-22
011090,에넥스,34602,1334.0,46159068,0.0,-8.504801097393688,0.22,,2026-07-22
001020,페이퍼코리아,23923,1830.0,43779090,0.0,-1.6129032258064502,0.1,,2026-07-22
069460,대호에이엘,15613,2660.0,41530580,0.0,0.0,0.09,,2026-07-22
002360,SH에너지화학,18975,2000.0,37950000,0.0,5.374077976817704,0.24,,2026-07-22
051630,진양화학,31008,1198.0,37147584,0.0,-29.900526623756583,0.15,,2026-07-22
002630,오리엔트바이오,32321,986.0,31868506,0.0,-6.981132075471697,0.06,,2026-07-22
226330,신테카바이오,22763,1369.0,31162547,0.0,-2.5622775800711706,0.18,,2026-07-22
225190,LK삼양,42699,576.0,24594624,0.0,-5.573770491803276,0.07,,2026-07-22
093240,형지엘리트,55772,440.0,24539680,0.0,0.45662100456620447,0.2,,2026-07-22
093230,이아이디,215517,33.0,7112061,0.0,-49.23076923076923,0.07,,2026-07-22
268600,셀리버리,14970,16.0,239520,0.0,-30.434782608695656,0.04,,2026-07-22
057880,푸른소나무,11377,6.0,68262,0.0,-68.42105263157895,0.06,,2026-07-22
